fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,color
-0.08894857835945373,-1.212862268773869,0.21586608717633105,-0.8498766984350395,-0.4862524025061282,-0.36766435481755216,0.21684300619276506,-0.859324155991471,-1.5456452365412956,0.9995786202955752,-0.07697408608450654,5.0,white
-0.08894857835945373,-0.3624384715819015,0.21586608717633105,-0.4084626038045773,-0.8002608461525462,0.25212261170552824,-0.43782142598708895,-1.4929865245985077,-1.6078440281363247,-1.3526601060149503,1.3484590467136095,5.0,white
-0.47465165090925726,0.30575165478321575,-0.2658736340412144,0.7896613673352486,-0.5718910689551512,-1.1564841303923816,-0.4201277926849307,-0.8793345465790445,-0.9236573205910203,-1.2182464645114919,1.3484590467136095,6.0,white
-0.8603547234590608,0.3664962117254992,-0.9540732357805657,0.7476219297513952,-0.1436977367100359,-0.11411514123992836,2.5347089687754916,0.5680837059233014,-0.17727182145068696,-0.2101441532355524,-1.418558211070969,5.0,white
0.2967544941903498,0.9131972242060495,0.07822616682846108,-0.7447781044754056,0.5128653727324749,-0.19863154576580294,-0.5439832258000382,0.7881980023867948,1.1911015936399243,0.32751041277828163,-1.2508601954476617,5.0,red
-0.08894857835945373,-0.6661612562933186,-0.5411534747369551,-0.009087946757968523,-0.4862524025061282,1.6607293538034382,1.4200100707395238,0.03447329025424318,-0.17727182145068696,1.671646827812868,-0.41237011733112255,4.0,white
0.2196138796803894,0.2450070978409323,1.7299052110029034,-0.6606992293076985,1.4263444815220543,-1.4382054788119636,-1.835618456857588,0.45135642749570304,0.8801076356647841,0.12588995052309435,0.7615159920320327,6.0,red
-0.5517922654192177,-0.4839275854664684,-0.33469359421514955,1.5673909626365394,-0.3435212917577565,2.1678277809586857,1.75618910348053,0.6681356588612799,-0.30166940464074254,-0.6805918984976576,-0.41237011733112255,6.0,white
-0.011807963849492606,-0.30169391463961837,0.5599658880460069,1.7145289941800268,-0.3149750696080821,1.9987949719069364,2.039287236315061,1.0016421686544552,-0.8614585289959912,0.39471723353001104,-0.7477661485777385,6.0,white
4.308066448708308,-0.24094935769733494,2.8998445339598002,-0.5976400729319182,1.1123360378756364,-1.212828400076298,-1.5525203240230565,1.5686032353028272,-0.11507302985565777,1.6044400070611387,0.2584219451621094,7.0,red
3.0738166165489353,1.9458546922248674,-0.5411534747369551,-0.618659791723845,0.8268738163788928,-0.8184185122888833,-1.1101794914691012,1.5352525843235134,-0.9858561121860469,1.268405903302492,0.4261199607854167,6.0,red
-0.39751103639929614,-0.6054166993510353,0.07822616682846108,1.4412726498849788,-0.2864288474584077,0.026745532969862637,0.5176347723294548,1.201746074530338,0.8801076356647841,-0.8822123607528451,-0.8316151563893921,5.0,white
0.605316952230193,0.2450070978409323,-1.7799127578677871,-0.7657978232673324,0.627050261331172,-1.0437955910245489,-1.1809540246777341,0.5180577294543307,0.9423064272598133,-0.07573051173209372,-0.49621912514277616,6.0,red
-0.5517922654192177,-0.9698840410047356,0.6287858482199417,1.840647306931587,-0.4862524025061282,0.928253847912525,0.23453663949492326,0.6948161796447235,0.38251730290456176,1.268405903302492,-0.16082309389616017,7.0,white
-0.7832141089490997,2.5533002616477014,-2.1240125587374625,-0.4715217601803575,-0.42915995820677943,-0.7057299729210506,0.07529393977549932,-1.4796462642067674,-0.11507302985565777,2.746955959840536,2.690043171700072,7.0,white
-0.6289328799291781,-0.9698840410047356,-0.2658736340412144,2.4397092925015005,-0.2578826253087333,1.2663194660160233,0.41147297251650544,0.8482291741495894,0.19592092811947978,-1.2182464645114919,0.006874921727147083,6.0,white
-0.011807963849492606,-1.5773296104275694,1.1793455296114226,-0.8708964172269663,-0.1722439588597101,-0.7057299729210506,0.5707156722359293,-0.0655786626836983,1.502095551615062,-0.6133850777459282,-0.24467210170781528,6.0,white
0.14247326517042896,-0.726905813235602,-0.40351355438908476,-0.891916136018893,-0.6004372911048256,-0.7057299729210506,-0.33165962617413963,-0.7492670077597058,-0.6126633626158801,-0.8150055400011162,-0.6639171407660849,6.0,white
-0.2432298073793746,-0.9091394840624522,0.21586608717633105,1.6935092753880998,-0.5147986246558026,1.0409423872803578,0.03990667317118289,0.2545875867177366,-1.3590488617562135,0.6635445165369285,0.17457293735045434,6.0,white
-0.39751103639929614,0.6094744394946326,-0.059413753519409265,-0.7447781044754056,-0.7431684018531975,0.5901882298090266,-0.20780419305903214,-1.5663579567530055,0.44471609449959093,0.596337695785199,1.767704085771879,7.0,white
-0.5517922654192177,-0.30169391463961837,-0.059413753519409265,-0.7868175420592591,-0.6004372911048256,-0.36766435481755216,-0.6501450256129876,-1.3895995065626128,0.32031851130953537,1.0667854410473039,0.7615159920320327,7.0,white
-0.47465165090925726,0.7309635533791995,1.1793455296114226,0.4113064290805669,-0.11515151456036132,-0.6493857032371341,1.2076864711136253,0.3012784980887908,-0.6748621542109092,-1.0166260022563038,-1.2508601954476617,5.0,white
0.14247326517042896,0.4272407686677823,2.34928485256832,1.1259768680060773,-0.1436977367100359,2.618581938430017,1.3846228041352073,0.9682915176751414,-1.048054903781076,-0.47897143624246946,-1.502407218882624,5.0,white
-0.7832141089490997,-0.8483949271201687,-0.059413753519409265,-0.9339555736027465,-0.7146221797035232,-0.48035289418538496,-0.7563068254259369,-1.4496306783254072,0.1337221365244534,-0.07573051173209372,0.6776669842203791,6.0,white
-0.8603547234590608,0.3664962117254992,-0.059413753519409265,-0.9549752923946733,-0.2293364031590589,-0.42400862450146853,0.9599756048834102,-0.5658384273734798,0.009324553334397804,1.6044400070611387,-0.8316151563893921,6.0,white
0.06533265066046783,-0.058715686870484604,0.5599658880460069,0.29569797572496953,-0.5147986246558026,0.08308980265377904,0.3937793392143472,-0.899344937166655,-1.1724524869711315,-1.5542805682701384,1.1807610310903023,7.0,white
-0.16608919286941418,-0.726905813235602,-0.40351355438908476,-0.9129358548108196,-0.5433448468054768,-0.5930414335532177,-0.7916940920302533,-1.499656654794378,-0.7370609458059356,-1.0166260022563038,1.0130630154669935,6.0,white
-0.32037042188933573,-1.3950959396007194,-0.33469359421514955,0.663543054583688,-0.3435212917577565,0.8155653085446922,-0.20780419305903214,-0.05223840229199499,-0.11507302985565777,-1.0838328230080332,-0.49621912514277616,6.0,white
0.8367387957600756,-0.24094935769733494,0.2846860473502662,0.9578191176706629,-0.40061373605710504,0.13943407233769542,0.9422819715812519,1.1683954235510243,0.0715233449294242,-0.14293733248382307,-0.9993131720126994,6.0,white
1.068160639289957,-0.058715686870484604,0.5599658880460069,-0.5976400729319182,0.769781372079544,-0.8184185122888833,-0.8447749919367279,1.0416629498296393,0.5069148860946173,-0.3445577947390111,-0.9154641642010458,5.0,red
0.06533265066046783,-0.9091394840624522,1.1793455296114226,2.1244135106225985,0.056125818337684825,1.097286656964274,0.32300480600571435,1.7020058392201196,1.253300385234951,-1.1510396437597625,-1.167011187636008,7.0,white
-0.6289328799291781,1.2776645658597503,-0.40351355438908476,0.8737402425029558,-0.8288070683022205,-0.5930414335532177,-0.20780419305903214,-0.7659423332493998,0.009324553334397804,1.3356127240542213,2.1869491248301487,6.0,white
-0.7832141089490997,-0.9698840410047356,1.1793455296114226,-0.19826541588530955,-0.2578826253087333,-0.7620742426049669,-0.4555150592892472,-0.9326955881459689,0.32031851130953537,-1.0838328230080332,0.9292140076553399,6.0,white
-0.7060734944391392,-1.4558404965430027,-0.5411534747369551,0.11703036599359204,-0.4862524025061282,-0.31132008513363574,-0.15472329315255748,0.13786030829013826,2.310679842350422,-0.27735097398728176,0.006874921727147083,7.0,white
0.2967544941903498,0.30575165478321575,0.9728856490896175,1.3151543371334178,0.7983275942292184,1.3790080053838563,0.9599756048834102,1.011647363948242,-1.9188379861114622,-0.14293733248382307,-1.2508601954476617,5.0,white
-1.1689171814989032,-0.726905813235602,-0.6787933950848253,2.3556304173337925,-0.3435212917577565,0.47749969044119384,-0.10164239324608285,1.2851227019786597,0.1337221365244534,-0.3445577947390111,-1.2508601954476617,6.0,white
-0.08894857835945373,0.06277342701408195,-0.5411534747369551,2.092883932434709,-0.02951284811133835,0.8719095782286086,1.4553973373438402,1.3684993294269443,-0.6126633626158801,-0.27735097398728176,-1.418558211070969,5.0,white
-0.9374953379690213,-1.0913731548893024,0.35350600752420136,-0.8288569796431127,-0.8858995126015693,0.7028767691768594,0.022213039869024672,-0.6325397293321073,1.502095551615062,-0.14293733248382307,-0.6639171407660849,6.0,white
-1.0146359524789816,-0.11946024381276805,-0.8852532756066306,1.9037064633073675,-0.40061373605710504,0.36481115107336104,-0.01317422673529176,0.714826570232297,-0.36386819623576894,-0.6805918984976576,-0.16082309389616017,5.0,white
-0.32037042188933573,-0.3624384715819015,1.9363650915247088,-0.9129358548108196,2.168546257413588,0.646532499492943,0.19914937289060683,-0.43243582345622444,-0.7992597374009648,-0.6133850777459282,-1.167011187636008,6.0,white
-0.32037042188933573,-0.6661612562933186,-0.12823371369334444,0.3167176945168964,-0.3435212917577565,0.646532499492943,1.1192183046028341,-0.032228011704384475,0.19592092811947978,0.1930967712748237,0.09072392953880071,6.0,white
1.2224418683098792,-0.8483949271201687,-0.2658736340412144,-0.9129358548108196,-1.08572306764929,-0.7057299729210506,-0.7740004587280951,-0.699241031290735,-1.5456452365412956,-1.2182464645114919,-0.07697408608450654,5.0,white
0.2196138796803894,0.2450070978409323,-0.19705367386727962,1.5253515250526857,-0.1722439588597101,-0.31132008513363574,1.6500273036675805,1.3017980274683167,0.19592092811947978,0.39471723353001104,-0.9993131720126994,6.0,white
0.06533265066046783,-0.3624384715819015,0.6976058083938769,1.8826867445154412,-0.45770618035645383,1.0409423872803578,1.0130565047898847,1.5686032353028272,0.38251730290456176,1.9404741108197847,-1.2508601954476617,7.0,white
1.839566784389564,1.2169200089174668,0.6976058083938769,-0.6396795105157718,0.7126889277801952,-0.31132008513363574,-1.1278731247712594,0.7681876117992213,-0.11507302985565777,1.2011990825507626,0.7615159920320327,6.0,red
2.4566917004692503,1.6421319075134502,1.1793455296114226,-0.7027386668915521,4.109689363591444,-1.4382054788119636,-1.7648439236489553,1.5686032353028272,-0.36386819623576894,0.6635445165369285,-1.753954242317585,3.0,red
0.14247326517042896,-0.3624384715819015,0.2846860473502662,-0.9129358548108196,-0.8002608461525462,0.646532499492943,-0.19011055975687394,-1.7998125136082395,-1.42124765335124,-0.9494191815045746,1.6000060701485719,7.0,white
0.2967544941903498,0.1235179839563654,1.1793455296114226,1.2310754619657112,-0.2864288474584077,3.182024635269181,1.862350903293479,1.2350967255096519,-1.2968500701611871,-0.6805918984976576,-1.0831621798243545,5.0,white
-0.47465165090925726,-0.5446721424087518,1.316985449959293,0.5374247418321275,-0.2578826253087333,1.7170736234873545,1.2961546376244162,0.44802136239778645,0.009324553334397804,-0.27735097398728176,-1.0831621798243545,5.0,white
0.14247326517042896,-0.9091394840624522,1.1793455296114226,0.8106810861271756,-0.7431684018531975,-0.25497581544971937,0.2876175394013979,-0.23233191758030444,-1.42124765335124,-1.4198669267666797,0.4261199607854167,7.0,white
0.2967544941903498,-0.1802048007550515,-0.6099734349108901,1.5253515250526857,-0.05805907026101254,-0.5930414335532177,0.41147297251650544,1.2217564651179487,-0.36386819623576894,-0.2101441532355524,-0.6639171407660849,4.0,white
-0.8603547234590608,-1.0306285979470189,-0.2658736340412144,-0.618659791723845,-0.8002608461525462,-0.48035289418538496,-0.31396599287198146,-1.3262332697019017,-0.36386819623576894,-1.0838328230080332,0.5099689685970703,7.0,white
0.06533265066046783,0.48798532561006575,0.4223259676981366,0.28518811632900615,-0.3149750696080821,-0.08594300639797016,0.11068120637981575,-0.7325916822700489,-0.17727182145068696,-1.0838328230080332,1.767704085771879,7.0,white
-0.2432298073793746,-0.4839275854664684,-0.19705367386727962,-0.2613245722610898,-0.37206751390743087,0.13943407233769542,-0.030867860037449978,-1.499656654794378,-0.36386819623576894,-1.487073747518409,1.6838550779602255,6.0,white
-0.6289328799291781,-0.11946024381276805,-0.40351355438908476,0.5164050230402008,-0.1722439588597101,1.2663194660160233,1.1369119379049923,0.147865503583925,-0.4882657794258245,-0.2101441532355524,-0.7477661485777385,5.0,white
-0.32037042188933573,-0.5446721424087518,0.35350600752420136,-0.49254147897228434,-0.857353290451895,-0.08594300639797016,-0.4024341593827725,-1.4496306783254072,-0.4882657794258245,-0.5461782569941989,1.432308054525263,6.0,white
-0.2432298073793746,2.583672540118843,-2.0551925985635275,-0.6606992293076985,0.1988569290860566,0.25212261170552824,-0.933243158447519,0.9349408666958275,2.1862822591603663,1.671646827812868,-0.49621912514277616,5.0,red
-0.5517922654192177,-0.058715686870484604,0.009406206654525906,-0.9339555736027465,-0.42915995820677943,0.47749969044119384,0.07529393977549932,-1.5530176963612652,-0.9858561121860469,-1.0838328230080332,1.432308054525263,6.0,white
0.2967544941903498,-0.1802048007550515,-0.19705367386727962,1.0629177116302968,-0.45770618035645383,-0.5366971638693013,0.5176347723294548,0.6347850078819661,-1.1102536953761024,-1.2182464645114919,-0.9154641642010458,5.0,white
0.913879410270036,-0.9091394840624522,0.7664257685678121,-0.7027386668915521,-0.11515151456036132,-0.5930414335532177,-0.20780419305903214,-0.23233191758030444,-2.292030735681629,-0.47897143624246946,-0.8316151563893921,5.0,white
-0.16608919286941418,-0.24094935769733494,1.1793455296114226,-0.15622597830145596,-0.5718910689551512,-0.7620742426049669,-0.19011055975687394,-1.0327475410839104,0.2581197197145062,0.9995786202955752,1.6000060701485719,7.0,white
0.2196138796803894,2.6140448185899845,-0.8164333154326954,0.5584444606240542,1.1979747043246596,-0.02959873671405376,-0.4201277926849307,1.4085201106021283,-0.11507302985565777,0.32751041277828163,-1.0831621798243545,5.0,red
0.2967544941903498,-0.6661612562933186,-0.19705367386727962,0.663543054583688,-0.08660529241068714,1.9424507022230202,0.535328405631613,0.5347330549439876,-0.6748621542109092,-1.4198669267666797,-0.5800681329544298,6.0,white
-0.5517922654192177,1.0346863380906164,-0.4723335145630199,-0.7868175420592591,-0.2293364031590589,0.47749969044119384,1.0838310379985177,-0.859324155991471,0.38251730290456176,0.2603035920265523,0.09072392953880071,5.0,white
0.14247326517042896,-0.4839275854664684,0.7664257685678121,0.11703036599359204,-0.9715381790505925,-0.48035289418538496,0.1637621062862904,-0.6325397293321073,-0.5504645710208537,0.12588995052309435,0.8453649998436863,6.0,white
1.839566784389564,2.0673438061094345,-0.5411534747369551,-0.6817189480996253,0.8839662606782411,-1.4382054788119636,-1.5525203240230565,1.3684993294269443,-0.4882657794258245,0.4619240542817404,-0.24467210170781528,5.0,red
0.14247326517042896,0.1235179839563654,0.14704612700239625,-0.7657978232673324,0.5414115948821488,-0.7057299729210506,-1.3755839910014744,-0.4657864744355383,1.0045052188548396,2.3437150353301606,2.6061941638884183,7.0,red
0.6824575667401533,-0.8483949271201687,-0.12823371369334444,-0.8708964172269663,-0.5718910689551512,-1.3255169394441308,-1.1809540246777341,-0.7592722030535295,-1.42124765335124,1.3356127240542213,-0.16082309389616017,5.0,white
0.5281763377202325,1.4598982366865998,-0.6099734349108901,-0.6606992293076985,0.5699578170318232,-0.42400862450146853,-0.3847405260806143,0.7214967004281673,-0.05287423826063137,0.32751041277828163,-0.8316151563893921,6.0,red
0.2967544941903498,-0.30169391463961837,-0.40351355438908476,0.2221289599532259,-0.40061373605710504,0.08308980265377904,0.783039271861828,-0.09892931366304915,-0.4882657794258245,-0.41176461549074045,0.17457293735045434,5.0,white
0.6824575667401533,6.015740007357855,-2.1928325189113975,-0.7657978232673324,0.7412351499298693,-1.5508940181797966,-1.835618456857588,0.5680837059233014,1.9996858843752843,-0.3445577947390111,0.3422709529737631,5.0,red
-0.16608919286941418,-0.1802048007550515,-0.40351355438908476,0.4113064290805669,0.37013426198410293,-0.14228727608188654,0.783039271861828,0.23457719613012612,-0.5504645710208537,-0.47897143624246946,-0.5800681329544298,6.0,white
0.8367387957600756,2.219205198465142,-1.3669929968241763,-0.5976400729319182,1.0266973714266132,-1.0437955910245489,-1.5525203240230565,1.5686032353028272,1.8130895095901995,1.268405903302492,-0.41237011733112255,5.0,red
-0.7832141089490997,-0.7876503701778854,-0.19705367386727962,-0.8078372608511859,-0.4862524025061282,-0.36766435481755216,-0.4201277926849307,-1.186160535588776,0.32031851130953537,-0.2101441532355524,0.5938179764087239,6.0,white
0.14247326517042896,-1.4254682180718612,0.14704612700239625,1.4202529310930518,-0.1722439588597101,1.491696544751689,0.535328405631613,0.8682395647371629,-0.36386819623576894,-1.0838328230080332,-1.2508601954476617,6.0,white
-0.16608919286941418,-0.726905813235602,-0.2658736340412144,1.0839374304222236,-0.4862524025061282,0.08308980265377904,0.022213039869024672,-0.3824098469872167,-1.048054903781076,0.12588995052309435,0.8453649998436863,7.0,white
0.5281763377202325,-0.9698840410047356,0.2846860473502662,0.09601064720166534,0.056125818337684825,0.026745532969862637,0.2876175394013979,0.10117459221287083,0.19592092811947978,-0.07573051173209372,0.3422709529737631,6.0,white
-0.7832141089490997,-0.6054166993510353,-0.33469359421514955,2.3871599955216833,-0.45770618035645383,0.9845981175964413,0.23453663949492326,0.7381720259178242,0.0715233449294242,-1.0166260022563038,0.006874921727147083,6.0,white
-0.47465165090925726,1.7028764644557337,-0.8164333154326954,0.6845627733756148,-0.2864288474584077,2.8439590171656826,1.9154318031999538,0.45135642749570304,-0.30166940464074254,-0.6133850777459282,-0.9993131720126994,5.0,white
-0.47465165090925726,0.2450070978409323,0.2846860473502662,0.7896613673352486,0.1417644847867078,0.646532499492943,1.7384954701783717,0.9682915176751414,0.5691136776896465,0.1930967712748237,-0.9154641642010458,5.0,white
0.37389510870031095,-0.3624384715819015,1.7987251711768384,1.399233212301125,-0.2864288474584077,1.6607293538034382,1.0838310379985177,1.201746074530338,-0.8614585289959912,-0.47897143624246946,-1.3347092032593153,5.0,white
-0.7060734944391392,-0.30169391463961837,-1.229353076476306,0.3377374133088231,-0.3149750696080821,1.097286656964274,1.0838310379985177,0.31461875848049414,0.0715233449294242,-0.7477987192493869,-1.2508601954476617,5.0,white
0.5281763377202325,-0.30169391463961837,1.1793455296114226,-0.6817189480996253,1.1408822600253108,-0.5366971638693013,-1.0040176916561518,0.8148785231702755,0.5691136776896465,0.9323717995438459,-0.3285211095194689,6.0,red
0.06533265066046783,-1.212862268773869,1.1793455296114226,-0.9129358548108196,-0.5147986246558026,-0.14228727608188654,-0.29627235956982323,-0.6325397293321073,-0.11507302985565777,1.268405903302492,0.09072392953880071,6.0,white
-0.8603547234590608,-0.30169391463961837,-0.33469359421514955,-0.7868175420592591,-0.9144457347512437,-0.9874513213406325,-0.7032259255194622,-1.7998125136082395,-0.05287423826063137,-0.14293733248382307,1.767704085771879,7.0,white
0.8367387957600756,0.9131972242060495,-0.6099734349108901,0.2536585381411161,-0.6289835132545,-1.3818612091280473,0.7476520052575115,-0.4190955630644841,-1.048054903781076,-0.3445577947390111,0.5938179764087239,5.0,white
-0.16608919286941418,-0.7876503701778854,-0.059413753519409265,0.11703036599359204,-0.2864288474584077,-0.08594300639797016,-0.13702965985039928,-0.2656825685596183,0.2581197197145062,-0.2101441532355524,0.2584219451621094,6.0,white
-0.39751103639929614,-1.3950959396007194,0.14704612700239625,0.7055824921675418,-0.37206751390743087,0.5901882298090266,-0.04856149333960819,0.5013824039646738,1.253300385234951,-0.8822123607528451,-0.9993131720126994,7.0,white
-0.2432298073793746,2.583672540118843,-0.9540732357805657,-0.6396795105157718,5.337176916027442,-1.4100333439700055,-1.1986476579798924,0.47470188318123013,1.1289028020448952,0.4619240542817404,-0.16082309389616017,6.0,red
-1.631760868558668,-0.058715686870484604,-0.6787933950848253,-0.8078372608511859,-0.8288070683022205,-0.7057299729210506,-0.4732086925914054,-1.7998125136082395,1.8130895095901995,-1.0166260022563038,1.6838550779602255,7.0,white
-0.2432298073793746,0.3664962117254992,-0.6787933950848253,0.10652050659762868,0.7126889277801952,2.5622376687461004,3.3132288340704528,0.7848629372888783,1.1289028020448952,0.2603035920265523,-0.9154641642010458,5.0,white
0.2196138796803894,-1.212862268773869,0.14704612700239625,-0.8708964172269663,-0.02951284811133835,1.097286656964274,0.6591838387467205,-0.0655786626836983,0.44471609449959093,1.8060604693163267,-0.7477661485777385,6.0,white
0.14247326517042896,-1.121745433360444,0.14704612700239625,-0.6606992293076985,-0.3149750696080821,2.4213769945363097,1.7384954701783717,-0.43243582345622444,-0.23947061304571335,0.5291308750334697,-0.49621912514277616,7.0,white
-1.3231984105188248,-0.14983252228390978,0.4223259676981366,-0.5976400729319182,-0.6575297354041744,-1.1564841303923816,-0.8270813586345697,-1.2662020979391442,-0.6126633626158801,0.39471723353001104,0.2584219451621094,6.0,white
4.308066448708308,1.672504185984592,2.34928485256832,0.07499092840973845,0.769781372079544,-1.3255169394441308,-1.3048094577928415,2.5024214627237256,-0.9236573205910203,1.3356127240542213,-0.41237011733112255,7.0,red
-0.6289328799291781,-0.30169391463961837,0.8352457287417472,-0.38744288501265045,4.024050697142422,2.505893399062184,1.189992837811467,-0.1656306156216768,-1.2968500701611871,-1.0166260022563038,-1.167011187636008,5.0,white
-0.5517922654192177,-0.3624384715819015,0.14704612700239625,-0.17724569709338284,-0.05805907026101254,-0.48035289418538496,0.2522302727970815,-0.9226903928521821,-0.11507302985565777,-0.47897143624246946,1.264610038901956,7.0,white
-0.32037042188933573,2.006599249167151,-2.1928325189113975,-0.7447781044754056,0.6841427056305208,-0.48035289418538496,-1.3578903576993162,0.7715226768971379,1.1289028020448952,1.4028195448059506,-0.6639171407660849,5.0,red
1.068160639289957,-0.6661612562933186,0.5599658880460069,-0.2613245722610898,-0.6004372911048256,-0.7620742426049669,-0.11933602654824106,0.0011226392749293526,-0.4882657794258245,-0.00852369098036436,-0.6639171407660849,5.0,white
-0.7832141089490997,-0.6054166993510353,-0.4723335145630199,1.4833120874688321,-0.02951284811133835,0.928253847912525,0.32300480600571435,0.9616213874792712,0.5069148860946173,-0.14293733248382307,-1.2508601954476617,5.0,white
-0.08894857835945373,-0.30169391463961837,0.14704612700239625,0.49538530424827387,-0.5718910689551512,1.0409423872803578,0.21684300619276506,-0.2423371128740912,-0.05287423826063137,-0.8822123607528451,0.17457293735045434,6.0,white
-0.32037042188933573,-0.9091394840624522,1.7987251711768384,1.840647306931587,-0.5147986246558026,1.1536309266481906,0.8538138050704609,0.9349408666958275,-0.6126633626158801,-0.3445577947390111,-0.7477661485777385,6.0,white
0.4510357232102714,-0.24094935769733494,-0.19705367386727962,2.397669854917647,-0.05805907026101254,-0.42400862450146853,0.3406984393078726,1.7020058392201196,-0.36386819623576894,-1.0166260022563038,-1.2508601954476617,6.0,white
-0.8603547234590608,-0.726905813235602,0.9728856490896175,-0.7657978232673324,2.96784047760447,0.19577834202161182,-0.7386131921237786,-2.0999683724221008,-0.17727182145068696,-1.3526601060149503,2.438496148265111,6.0,white
-0.9374953379690213,-0.4839275854664684,0.14704612700239625,-0.8708964172269663,-0.2864288474584077,-1.3818612091280473,-1.5348266907208983,-0.7659423332493998,0.44471609449959093,0.6635445165369285,-0.07697408608450654,5.0,white
0.4510357232102714,-0.42318302852418493,1.7987251711768384,1.210055743173784,-0.5718910689551512,0.7592210388607757,0.8007329051639862,1.0016421686544552,-0.9858561121860469,-0.8150055400011162,-1.3347092032593153,6.0,white
-0.7832141089490997,0.1235179839563654,-0.5411534747369551,-0.6817189480996253,1.1123360378756364,-0.6493857032371341,-1.3048094577928415,-0.032228011704384475,2.1862822591603663,0.2603035920265523,1.0130630154669935,6.0,red
-1.0917765669889428,1.6421319075134502,-2.1240125587374625,0.6215036169998346,-0.42915995820677943,0.026745532969862637,-0.20780419305903214,-1.2662020979391442,0.2581197197145062,1.268405903302492,2.983514699040862,7.0,white
-0.47465165090925726,3.1303735525993934,-2.0551925985635275,-0.6396795105157718,0.1703107069363822,-0.8747627819727997,-1.6409884905338477,0.5247278596502009,1.9996858843752843,0.4619240542817404,0.4261199607854167,6.0,red
